iteration	node_index	branch_start_time	branch_end_time	start_state	end_state	transition_time	transition_type	parent_index	child1_index	child2_index
860	109	111.366	77.3804	8	1	77.3804	cladogenetic	110	105	108
870	109	111.366	77.3804	4	10	110.06	anagenetic	110	105	108
870	109	111.366	77.3804	10	3	77.3804	cladogenetic	110	105	108
880	109	111.366	77.3804	5	1	111.12	anagenetic	110	105	108
890	109	111.366	77.3804	1	8	79.2914	anagenetic	110	105	108
890	109	111.366	77.3804	8	4	77.3804	cladogenetic	110	105	108
890	109	111.366	77.3804	8	1	77.3804	cladogenetic	110	105	108
900	109	111.366	77.3804	1	6	111.177	anagenetic	110	105	108
900	109	111.366	77.3804	6	3	109.372	anagenetic	110	105	108
910	109	111.366	77.3804	8	8	NA	no_change	110	105	108
910	109	111.366	77.3804	8	4	77.3804	cladogenetic	110	105	108
910	109	111.366	77.3804	8	1	77.3804	cladogenetic	110	105	108
920	109	111.366	77.3804	1	1	NA	no_change	110	105	108
930	109	111.366	77.3804	1	6	80.5872	anagenetic	110	105	108
930	109	111.366	77.3804	6	3	77.3804	cladogenetic	110	105	108
940	109	111.366	77.3804	1	6	90.669	anagenetic	110	105	108
940	109	111.366	77.3804	6	3	77.3804	cladogenetic	110	105	108
950	109	111.366	77.3804	6	6	NA	no_change	110	105	108
950	109	111.366	77.3804	6	3	77.3804	cladogenetic	110	105	108
960	109	111.366	77.3804	4	10	101.691	anagenetic	110	105	108
960	109	111.366	77.3804	10	3	77.3804	cladogenetic	110	105	108
970	109	111.366	77.3804	8	8	NA	no_change	110	105	108
970	109	111.366	77.3804	8	4	77.3804	cladogenetic	110	105	108
970	109	111.366	77.3804	8	1	77.3804	cladogenetic	110	105	108
980	109	111.366	77.3804	1	1	NA	no_change	110	105	108
990	109	111.366	77.3804	4	10	87.1085	anagenetic	110	105	108
990	109	111.366	77.3804	10	3	77.3804	cladogenetic	110	105	108
1000	109	111.366	77.3804	8	8	NA	no_change	110	105	108
1000	109	111.366	77.3804	8	4	77.3804	cladogenetic	110	105	108
1000	109	111.366	77.3804	8	1	77.3804	cladogenetic	110	105	108
100	110	121.839	111.366	1	1	NA	no_change	119	95	109
110	110	121.839	111.366	1	6	117.306	anagenetic	119	95	109
110	110	121.839	111.366	6	1	111.366	cladogenetic	119	95	109
120	110	121.839	111.366	1	1	NA	no_change	119	95	109
130	110	121.839	111.366	1	6	114.591	anagenetic	119	95	109
130	110	121.839	111.366	6	1	111.366	cladogenetic	119	95	109
130	110	121.839	111.366	6	3	111.366	cladogenetic	119	95	109
140	110	121.839	111.366	1	1	NA	no_change	119	95	109
150	110	121.839	111.366	8	8	NA	no_change	119	95	109
150	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
160	110	121.839	111.366	8	8	NA	no_change	119	95	109
160	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
170	110	121.839	111.366	1	1	NA	no_change	119	95	109
180	110	121.839	111.366	8	8	NA	no_change	119	95	109
180	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
190	110	121.839	111.366	8	8	NA	no_change	119	95	109
190	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
200	110	121.839	111.366	1	1	NA	no_change	119	95	109
210	110	121.839	111.366	8	8	NA	no_change	119	95	109
210	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
220	110	121.839	111.366	1	1	NA	no_change	119	95	109
230	110	121.839	111.366	1	1	NA	no_change	119	95	109
240	110	121.839	111.366	1	1	NA	no_change	119	95	109
250	110	121.839	111.366	8	8	NA	no_change	119	95	109
250	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
260	110	121.839	111.366	1	1	NA	no_change	119	95	109
270	110	121.839	111.366	1	1	NA	no_change	119	95	109
280	110	121.839	111.366	8	8	NA	no_change	119	95	109
280	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
290	110	121.839	111.366	1	1	NA	no_change	119	95	109
300	110	121.839	111.366	8	8	NA	no_change	119	95	109
300	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
300	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
310	110	121.839	111.366	1	1	NA	no_change	119	95	109
320	110	121.839	111.366	1	1	NA	no_change	119	95	109
330	110	121.839	111.366	1	8	121.353	anagenetic	119	95	109
330	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
340	110	121.839	111.366	8	8	NA	no_change	119	95	109
340	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
350	110	121.839	111.366	1	1	NA	no_change	119	95	109
360	110	121.839	111.366	1	1	NA	no_change	119	95	109
370	110	121.839	111.366	1	6	115.899	anagenetic	119	95	109
370	110	121.839	111.366	6	1	111.366	cladogenetic	119	95	109
380	110	121.839	111.366	1	1	NA	no_change	119	95	109
390	110	121.839	111.366	1	1	NA	no_change	119	95	109
400	110	121.839	111.366	1	1	NA	no_change	119	95	109
410	110	121.839	111.366	1	1	NA	no_change	119	95	109
420	110	121.839	111.366	1	1	NA	no_change	119	95	109
430	110	121.839	111.366	1	1	NA	no_change	119	95	109
440	110	121.839	111.366	8	8	NA	no_change	119	95	109
440	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
450	110	121.839	111.366	8	1	120.607	anagenetic	119	95	109
460	110	121.839	111.366	1	1	NA	no_change	119	95	109
470	110	121.839	111.366	8	8	NA	no_change	119	95	109
470	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
480	110	121.839	111.366	8	8	NA	no_change	119	95	109
480	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
480	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
490	110	121.839	111.366	8	8	NA	no_change	119	95	109
490	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
490	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
500	110	121.839	111.366	1	1	NA	no_change	119	95	109
510	110	121.839	111.366	1	6	118.642	anagenetic	119	95	109
510	110	121.839	111.366	6	1	111.366	cladogenetic	119	95	109
510	110	121.839	111.366	6	3	111.366	cladogenetic	119	95	109
520	110	121.839	111.366	1	5	112.698	anagenetic	119	95	109
520	110	121.839	111.366	5	1	111.366	cladogenetic	119	95	109
520	110	121.839	111.366	5	2	111.366	cladogenetic	119	95	109
530	110	121.839	111.366	1	1	NA	no_change	119	95	109
540	110	121.839	111.366	8	8	NA	no_change	119	95	109
540	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
550	110	121.839	111.366	1	1	NA	no_change	119	95	109
560	110	121.839	111.366	8	8	NA	no_change	119	95	109
560	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
560	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
570	110	121.839	111.366	1	6	117.953	anagenetic	119	95	109
570	110	121.839	111.366	6	1	111.366	cladogenetic	119	95	109
580	110	121.839	111.366	8	8	NA	no_change	119	95	109
580	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
590	110	121.839	111.366	1	1	NA	no_change	119	95	109
600	110	121.839	111.366	8	8	NA	no_change	119	95	109
600	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
600	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
610	110	121.839	111.366	8	8	NA	no_change	119	95	109
610	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
620	110	121.839	111.366	1	1	NA	no_change	119	95	109
630	110	121.839	111.366	8	8	NA	no_change	119	95	109
630	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
630	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
640	110	121.839	111.366	8	8	NA	no_change	119	95	109
640	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
640	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
650	110	121.839	111.366	1	1	NA	no_change	119	95	109
660	110	121.839	111.366	1	1	NA	no_change	119	95	109
670	110	121.839	111.366	6	6	NA	no_change	119	95	109
670	110	121.839	111.366	6	1	111.366	cladogenetic	119	95	109
670	110	121.839	111.366	6	3	111.366	cladogenetic	119	95	109
680	110	121.839	111.366	8	8	NA	no_change	119	95	109
680	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
690	110	121.839	111.366	8	8	NA	no_change	119	95	109
690	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
700	110	121.839	111.366	3	3	NA	no_change	119	95	109
710	110	121.839	111.366	8	8	NA	no_change	119	95	109
710	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
710	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
720	110	121.839	111.366	1	1	NA	no_change	119	95	109
730	110	121.839	111.366	8	8	NA	no_change	119	95	109
730	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
740	110	121.839	111.366	1	1	NA	no_change	119	95	109
750	110	121.839	111.366	1	1	NA	no_change	119	95	109
760	110	121.839	111.366	6	6	NA	no_change	119	95	109
760	110	121.839	111.366	6	3	111.366	cladogenetic	119	95	109
770	110	121.839	111.366	8	8	NA	no_change	119	95	109
770	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
780	110	121.839	111.366	8	8	NA	no_change	119	95	109
780	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
790	110	121.839	111.366	1	1	NA	no_change	119	95	109
800	110	121.839	111.366	1	1	NA	no_change	119	95	109
810	110	121.839	111.366	1	1	NA	no_change	119	95	109
820	110	121.839	111.366	1	1	NA	no_change	119	95	109
830	110	121.839	111.366	1	1	NA	no_change	119	95	109
840	110	121.839	111.366	8	8	NA	no_change	119	95	109
840	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
850	110	121.839	111.366	1	1	NA	no_change	119	95	109
860	110	121.839	111.366	1	1	NA	no_change	119	95	109
870	110	121.839	111.366	4	4	NA	no_change	119	95	109
880	110	121.839	111.366	5	5	NA	no_change	119	95	109
880	110	121.839	111.366	5	1	111.366	cladogenetic	119	95	109
890	110	121.839	111.366	1	1	NA	no_change	119	95	109
900	110	121.839	111.366	1	1	NA	no_change	119	95	109
910	110	121.839	111.366	1	8	119.9	anagenetic	119	95	109
910	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
920	110	121.839	111.366	1	1	NA	no_change	119	95	109
930	110	121.839	111.366	1	1	NA	no_change	119	95	109
940	110	121.839	111.366	1	1	NA	no_change	119	95	109
950	110	121.839	111.366	6	6	NA	no_change	119	95	109
950	110	121.839	111.366	6	1	111.366	cladogenetic	119	95	109
960	110	121.839	111.366	8	8	NA	no_change	119	95	109
960	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
960	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
970	110	121.839	111.366	8	8	NA	no_change	119	95	109
970	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
980	110	121.839	111.366	1	1	NA	no_change	119	95	109
990	110	121.839	111.366	8	8	NA	no_change	119	95	109
990	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
990	110	121.839	111.366	8	4	111.366	cladogenetic	119	95	109
1000	110	121.839	111.366	8	8	NA	no_change	119	95	109
1000	110	121.839	111.366	8	1	111.366	cladogenetic	119	95	109
100	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
110	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
120	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
130	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
140	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
150	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
160	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
170	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
180	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
190	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
200	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
210	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
220	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
230	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
240	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
250	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
260	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
270	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
280	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
290	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
300	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
310	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
320	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
330	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
340	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
350	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
360	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
370	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
380	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
390	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
400	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
410	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
420	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
430	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
440	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
450	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
460	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
470	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
480	111	10.1915	3.51584	9	4	7.78337	anagenetic	112	39	38
490	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
500	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
510	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
520	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
530	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
540	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
550	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
560	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
570	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
580	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
590	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
600	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
610	111	10.1915	3.51584	9	4	5.48216	anagenetic	112	39	38
620	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
630	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
640	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
650	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
660	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
670	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
680	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
690	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
700	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
710	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
720	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
730	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
740	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
750	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
760	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
770	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
780	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
790	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
800	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
810	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
820	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
830	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
840	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
850	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
860	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
870	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
880	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
890	111	10.1915	3.51584	2	9	7.68268	anagenetic	112	39	38
890	111	10.1915	3.51584	9	4	7.11452	anagenetic	112	39	38
900	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
910	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
920	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
930	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
940	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
950	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
960	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
970	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
980	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
990	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
1000	111	10.1915	3.51584	4	4	NA	no_change	112	39	38
100	112	17.7073	10.1915	4	4	NA	no_change	114	111	37
110	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
110	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
110	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
120	112	17.7073	10.1915	4	9	17.2684	anagenetic	114	111	37
120	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
120	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
130	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
130	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
130	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
140	112	17.7073	10.1915	4	9	11.6561	anagenetic	114	111	37
140	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
140	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
150	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
150	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
150	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
160	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
160	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
160	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
170	112	17.7073	10.1915	4	9	10.9681	anagenetic	114	111	37
170	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
180	112	17.7073	10.1915	4	9	15.0724	anagenetic	114	111	37
180	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
180	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
190	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
190	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
190	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
200	112	17.7073	10.1915	4	9	15.9321	anagenetic	114	111	37
200	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
200	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
210	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
210	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
210	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
220	112	17.7073	10.1915	4	9	17.2823	anagenetic	114	111	37
220	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
220	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
230	112	17.7073	10.1915	4	9	14.2879	anagenetic	114	111	37
230	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
230	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
240	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
240	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
240	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
250	112	17.7073	10.1915	4	9	13.2568	anagenetic	114	111	37
250	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
250	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
260	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
260	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
260	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
270	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
270	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
270	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
280	112	17.7073	10.1915	4	9	15.4141	anagenetic	114	111	37
280	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
280	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
290	112	17.7073	10.1915	4	9	12.9163	anagenetic	114	111	37
290	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
290	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
300	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
300	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
300	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
310	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
310	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
310	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
320	112	17.7073	10.1915	4	9	16.5085	anagenetic	114	111	37
320	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
320	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
330	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
330	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
330	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
340	112	17.7073	10.1915	4	9	14.7541	anagenetic	114	111	37
340	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
340	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
350	112	17.7073	10.1915	4	9	14.5618	anagenetic	114	111	37
350	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
350	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
360	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
360	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
360	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
370	112	17.7073	10.1915	2	9	12.7031	anagenetic	114	111	37
370	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
370	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
380	112	17.7073	10.1915	4	9	10.6458	anagenetic	114	111	37
380	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
380	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
390	112	17.7073	10.1915	2	9	10.2427	anagenetic	114	111	37
390	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
390	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
400	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
400	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
400	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
410	112	17.7073	10.1915	4	9	11.2062	anagenetic	114	111	37
410	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
410	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
420	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
420	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
420	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
430	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
430	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
430	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
440	112	17.7073	10.1915	4	9	12.3587	anagenetic	114	111	37
440	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
440	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
450	112	17.7073	10.1915	4	9	14.0984	anagenetic	114	111	37
450	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
450	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
460	112	17.7073	10.1915	4	9	13.3608	anagenetic	114	111	37
460	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
460	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
470	112	17.7073	10.1915	4	9	11.4585	anagenetic	114	111	37
470	112	17.7073	10.1915	9	4	10.1915	cladogenetic	114	111	37
470	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
480	112	17.7073	10.1915	9	9	NA	no_change	114	111	37
480	112	17.7073	10.1915	9	2	10.1915	cladogenetic	114	111	37
490	112	17.7073	10.1915	4	9	17.5402	anagenetic	114	111	37
